rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
0.5,2016-09-22,This movie is full of furfag propaganda,7,en,movie full furfag propaganda,2016-09,4,2.454926873935253
5.0,2016-09-21,"Seriously, if you actually agree with bullying, treating others diffently than yourself, and not living up to your fullest potential you'll likely find some kind ""political agenda"" in Zootopia. For everyone else that actually does have a heart and empathy you'll love this film! I can not rave enough just how good, touching, and all around so well developed and well rounded Zootopia is! Give it a chance and see it for yourself!",73,en,seriously actually agree bullying treating others diffently living fullest potential likely find kind political agenda zootopia everyone else actually heart empathy love film rave enough good touching around well developed well rounded zootopia give chance see,2016-09,36,3.6157625914699856
3.0,2016-09-21,Underneath beautiful animation and a very funny script lies a clunky set of politics that was clumsily forced into this furry feature to promote Disney's leftist agenda.,27,en,underneath beautiful animation funny script lie clunky set politics clumsily forced furry feature promote disney leftist agenda,2016-09,17,4.409022244327955
5.0,2016-09-20,Wow! This is near on a perfect animated film! Defently this years best and well deserving of its praise! I sense an Oscar in the future!,26,en,wow near perfect animated film defently year best well deserving praise sense oscar future,2016-09,14,4.015142722982086
3.5,2016-09-20,"Zootopia is another example of perfectly made ""regular animation movie""",10,en,zootopia another example perfectly made regular animation movie,2016-09,8,4.247338006497884
5.0,2016-09-19,This anti-Disney Disney movie may surpass even Lilo and Stitch.,10,en,anti disney disney movie may surpass even lilo stitch,2016-09,9,2.879051154878012
3.5,2016-09-19,"One of the most recent additions to the billion dollar box office club, it's safe to say Disney would be quite happy with the performance of their animated hit Zootopia. A film filled to the brim with colour, life and a pace that barely allows you to question the ethics behind an animated film having references to Uber, Breaking Bad and religion (not to mention a nudist club), Bryon Howard, Rich Moore and Jared Bush's film is an animated tale perfectly suited to today's climate of acceptance and feminist driven protagonists and with its skewering to those a little older than the average Disney target, Zootopia is thankfully a film adults can find themselves enjoying while the rugrats take in the sights and sounds of a world run by animals of all shapes and sizes. Zootopia begins in a seemingly run of the mill fashion as determined little bunny Judy Hopps (voiced with energy by Ginnifer Goodwin) decides she's going to shun her carrot loving heritage to become a police officer, but Zootopia quickly morphs into a fairly intriguing mystery as Judy finds herself teaming up with the on face value dastardly fox Nick Wilde (voiced to perfection by Jason Bateman) to solve the disappearance of a raft of animals from the city. It's nice to have an animated film steer away from the overused hero's v villains stereotypes that have infested the animated staples of recent years and while the film reverts back to a sadly rather generic finale, Zootopia has done enough in the lead up that we don't really mind to much at all. Perhaps slightly undeserving of some of the high praise it received upon release at years start, Zootopia is still undoubtedly a whole lot of fun for the whole family even though some of the younger members of the clan may not exactly get what on earth is going on at times. With efforts like these it's even likely that one day soon the Disney animated staple may in fact overtake their Pixar branches title as king of the CGI world. 3 1/2 Godfather rats out of 5 www.jordanandeddie.wordpress.com",355,en,one recent addition billion dollar box office club safe say disney would quite happy performance animated hit zootopia film filled brim colour life pace barely allows question ethic behind animated film reference uber breaking bad religion mention nudist club bryon howard rich moore jared bush film animated tale perfectly suited today climate acceptance feminist driven protagonist skewering little older average disney target zootopia thankfully film adult find enjoying rugrats take sight sound world run animal shape size zootopia begin seemingly run mill fashion determined little bunny judy hopps voiced energy ginnifer goodwin decides going shun carrot loving heritage become police officer zootopia quickly morphs fairly intriguing mystery judy find teaming face value dastardly fox nick wilde voiced perfection jason bateman solve disappearance raft animal city nice animated film steer away overused hero v villain stereotype infested animated staple recent year film reverts back sadly rather generic finale zootopia done enough lead really mind much perhaps slightly undeserving high praise received upon release year start zootopia still undoubtedly whole lot fun whole family even though younger member clan may exactly get earth going time effort like even likely one day soon disney animated staple may fact overtake pixar branch title king cgi world godfather rat www jordanandeddie wordpress com,2016-09,208,3.1291635660714516
5.0,2016-09-18,"Amazing film with a great message! Respect others differences, don't bully, be kind, and follow your dreams! Zootopia is a must watch for everyone young and old and by far the top of the top in 2016! Honesty the only people I've ever found who give Zootopia a negative review are doing so out of political reasons. And that pretty odd because Zootopia is NOT preachy and is NOT political! Unless respecting each other is now political?",77,en,amazing film great message respect others difference bully kind follow dream zootopia must watch everyone young old far top top honesty people ever found give zootopia negative review political reason pretty odd zootopia preachy political unless respecting political,2016-09,38,3.8043682509296635
4.0,2016-09-18,"A really fun anthropomorphic-animal animated film - mostly because, as well as being visually stunning and funny, it also has a great plot, with an actual mystery to be solved. Some great references ('Godfather' & 'Frozen') and a great voice cast - Goodwin is energetic as Judy, Bateman refined and charming as Nick, Elba commanding as Bogo and plenty of others. The police element is great and gives the film momentum, and the predator vs prey racism/acceptance is very topical and a great lesson for kids, on top of 'chase your dreams'. Great stuff from Disney.",96,en,really fun anthropomorphic animal animated film mostly well visually stunning funny also great plot actual mystery solved great reference godfather frozen great voice cast goodwin energetic judy bateman refined charming nick elba commanding bogo plenty others police element great give film momentum predator v prey racism acceptance topical great lesson kid top chase dream great stuff disney,2016-09,57,4.114045057037529
3.5,2016-09-17,"While not as funny as other animated films, the creativity and depth of Zootopia is well beyond what I expect from children's features. These films present a complexity to their plots that surpass many films targeting adults by giving us more ambiguous situations than cartoon films ever have and it is really great to see.",55,en,funny animated film creativity depth zootopia well beyond expect child feature film present complexity plot surpass many film targeting adult giving u ambiguous situation cartoon film ever really great see,2016-09,30,3.48068292008777
3.0,2016-09-17,"Cute with great voice work and some nice pop culture references but way too long, too preachy, and too political.",20,en,cute great voice work nice pop culture reference way long preachy political,2016-09,12,4.125992871555748
5.0,2016-09-17,One of my favorite movies of 2015,7,en,one favorite movie,2016-09,3,6.201037899067502
4.0,2016-09-16,Much more than I thought it would be.,8,en,much thought would,2016-09,3,3.71617861899238
4.5,2016-09-15,Disney nailed the animation again,5,en,disney nailed animation,2016-09,3,1.8960845188634357
4.0,2016-09-14,"It is a very good movie. It is not Pixar nor Dreamworks its Disney :) I am kindda impressed... the story, the dialogue and cast are awesome! It is great movie with great message. I'll give it an 8.5/10",39,en,good movie pixar dreamworks disney kindda impressed story dialogue cast awesome great movie great message give,2016-09,16,4.339023534021133
5.0,2016-09-14,"There's far too much to say, far too little time to say it. Zootopia is a masterpiece that trumps almost all masterpieces. It is sure to become a timeless film in no time. Recognizing problems in our society whilst following modern day trends, relatable characters, and an interesting plot shows just how much this movie can cram into 108 minutes and still make it fantastic. Here's hoping the inevitable sequel doesn't suck.",72,en,far much say far little time say zootopia masterpiece trump almost masterpiece sure become timeless film time recognizing problem society whilst following modern day trend relatable character interesting plot show much movie cram minute still make fantastic hoping inevitable sequel suck,2016-09,41,3.6632867917226664
5.0,2016-09-13,One of the best Disney movies of the past decade,10,en,one best disney movie past decade,2016-09,6,3.2533536588042544
5.0,2016-09-12,"Many people see that a film is made by Disney and is an animation and think it's just another kids flick. Zootopia isn't a kids film, it's a family film made for everyone and everyone should see it! No other film this year or piror has given me so much joy, emotion, and the other all feeling that we all are important and we can all live up to our potential long as we never give up! Zootopia is a powerful film with a great message of tolerance and anti-bullying. It is most defiantly a must watch film and is this years best by far!",105,en,many people see film made disney animation think another kid flick zootopia kid film family film made everyone everyone see film year piror given much joy emotion feeling important live potential long never give zootopia powerful film great message tolerance anti bullying defiantly must watch film year best far,2016-09,49,3.6092604339077203
5.0,2016-09-12,My favorite animated film of the year! 96% (A+)!,9,en,favorite animated film year,2016-09,4,5.176237726773212
4.5,2016-09-12,This was a great movie would want to see it again,11,en,great movie would want see,2016-09,5,3.320084024637746
4.0,2016-09-11,"One of Disney's best films. Judy Hopps is an adorable character and the story is filled with clever comedy, heartfelt moments and best of all, a strong social commentary. It is like a modern re-telling of George Orwell's Animal Farm. Zootopia is not only a play on Utopia, but ultimately it becomes a dystopia. The writing is smart enough to place our hero at the center of this calamity. The first act and third act are the strongest. The second act gets a little pedestrian but all is forgiven with a couple brilliant plot twists near the end. It is a relevant and important film dealing with stereotypes and racism. All kids (and adults) need to watch this. Judy Hopps is an inspiration!",123,en,one disney best film judy hopps adorable character story filled clever comedy heartfelt moment best strong social commentary like modern telling george orwell animal farm zootopia play utopia ultimately becomes dystopia writing smart enough place hero center calamity first act third act strongest second act get little pedestrian forgiven couple brilliant plot twist near end relevant important film dealing stereotype racism kid adult need watch judy hopps inspiration,2016-09,68,3.5612567697920765
5.0,2016-09-11,Much better then I expected. My niece loved it. I also enjoyed it. Cute critters with a lesson to be learned. Highly recommend it for the family.,27,en,much better expected niece loved also enjoyed cute critter lesson learned highly recommend family,2016-09,14,6.233012420163649
3.5,2016-09-11,"Great all-around movie, though not really my favorite. It has some definite and clever ties with real life, though it doesn't exactly go all out in the way The Lego Movie did. Not much else is new in this Disney movie, it goes through all the usual motions a typical Disney movie would go, though it is very refreshing to see that the ""down on protagonists' luck"" moment(s) aren't long. Personally I would've liked to see more of a dynamic between the bunny and the fox. To sum up, it's a generic Disney plot that doesn't break much new ground but is done very well.",105,en,great around movie though really favorite definite clever tie real life though exactly go way lego movie much else new disney movie go usual motion typical disney movie would go though refreshing see protagonist luck moment long personally would liked see dynamic bunny fox sum generic disney plot break much new ground done well,2016-09,54,3.362378954571629
2.5,2016-09-10,"A well produced mess. This animated children's film plot is too complex. It may be too complex for an adult movie. The many complexities, characters and plot turns made this far too annoying to follow for an audience expecting an easy going, pleasant kid's film. The protagonist was not endearing and came from the type-A, ""girl power"" role model that Hollywood keeps belting out these days. I suppose it is good to teach young girls that ""they can do anything they dream as long as they keep their mind on it"", but it is making for a predictable and unentertaining protagonist. These are the types of films where the trailer more or less lays out what film the viewer is in store for. However, this film is what happens when budgets are too large, the writers are too good and the Hollywood machine for the consuming masses is in full swing. Watch the great animated ""My Neighbor Totoro"" for a pure and perfectly crafted children's film on the other side of the spectrum from this film. It was produced in Japan, which is on the other side of the world from Hollywood as well.",194,en,well produced mess animated child film plot complex may complex adult movie many complexity character plot turn made far annoying follow audience expecting easy going pleasant kid film protagonist endearing came type girl power role model hollywood keep belting day suppose good teach young girl anything dream long keep mind making predictable unentertaining protagonist type film trailer less lay film viewer store however film happens budget large writer good hollywood machine consuming mass full swing watch great animated neighbor totoro pure perfectly crafted child film side spectrum film produced japan side world hollywood well,2016-09,94,3.045252412557333
4.0,2016-09-09,Plot: Very Good Voice Work: Very Good Animation: Excellent Soundtrack: Well Done,12,en,plot good voice work good animation excellent soundtrack well done,2016-09,10,4.281079138636597
4.5,2016-09-08,"Zootopia is the first kids film I've loved in a long time. Apart from being cute, funny, and likable the story is very applicable to our time and has several important messages about racism and gender roles. It's a great film that really surprised me.",45,en,zootopia first kid film loved long time apart cute funny likable story applicable time several important message racism gender role great film really surprised,2016-09,24,4.866669382593298
3.0,2016-09-08,"Thoughtful, heart-warming family movie. Loses stars due to the fact that the plot is very complex. The polar bear mafia, led by Mr. Big, seems to be a bit mature for the intended audience. Hard to follow at times.",39,en,thoughtful heart warming family movie loses star due fact plot complex polar bear mafia led mr big seems bit mature intended audience hard follow time,2016-09,25,3.38765154021022
4.5,2016-09-07,"Probably the most intelligent movie I've seen lately. The thing is, this should not be missed by adults; it would mostly be wasted on kids, I think, though I admit that's just a guess. For me this film is clear proof of the artistic superiority of California over New York. It's ambitious, fearless, wise and charming to such a degree that I was completely taken by surprise. Judy Hopps, the heroine, captures artfully and perfectly the kind of optimistic young girl we've all known, usually in passing. Most actresses would envy this bunny's ability to capture the heart of her audience. Nick Wilde, her eventual foxy friend, manages to give the audience a short course in hustling that you won't soon forget. This movie is such a triumph it's hard to over sell it. Just see it if you can.",140,en,probably intelligent movie seen lately thing missed adult would mostly wasted kid think though admit guess film clear proof artistic superiority california new york ambitious fearless wise charming degree completely taken surprise judy hopps heroine capture artfully perfectly kind optimistic young girl known usually passing actress would envy bunny ability capture heart audience nick wilde eventual foxy friend manages give audience short course hustling soon forget movie triumph hard sell see,2016-09,71,3.7620247791121266
5.0,2016-09-06,"Zootopia is an astute reading of our contemporary world, fittingly seen through the eyes of creatures who've experienced social conflict longer than humans have existed. Offering plenty of family fun between all the appropriate lessons imparted, Zootopia is far and away the best animated film since The Lego Movie.",49,en,zootopia astute reading contemporary world fittingly seen eye creature experienced social conflict longer human existed offering plenty family fun appropriate lesson imparted zootopia far away best animated film since lego movie,2016-09,31,2.970179809595269
5.0,2016-09-06,Zootopia really is a great film!,6,en,zootopia really great film,2016-09,4,4.684721049109474
4.0,2016-09-06,"I'm sure many people saw this as just another CG animal movie, and moved on. This is nothing like any other Disney animated movie at all. It doesn't follow the ""rules"" as we know them. It's fantastic, and should be seen by a much broader audience, including adults. Heck, I'd say a lot of what is going on here is actually aimed at the older audience. This movie has a lot to say about society and culture, and how anyone who dares to be different is treated. The animation itself is incredible. Super colorful, with many varied environments. CG animation has truly reached a point of super smooth perfection, and I can't see it getting much better than this. The story makes this pretty unique over so many other CG animated movies. This is pretty much a detective story. A caper. Crimes are happening, and they need to be solved. I highly recommend this to everyone.",156,en,sure many people saw another cg animal movie moved nothing like disney animated movie follow rule know fantastic seen much broader audience including adult heck say lot going actually aimed older audience movie lot say society culture anyone dare different treated animation incredible super colorful many varied environment cg animation truly reached point super smooth perfection see getting much better story make pretty unique many cg animated movie pretty much detective story caper crime happening need solved highly recommend everyone,2016-09,80,4.498699429513738
5.0,2016-09-06,"Zootopia features not only wonderfully imaginative and joyfully expressive animation, but also contains consistently smart humor and instantly lovable and interesting characters, and remarkable commentary on race and culture far beyond simple representations of praising diversity. It has some of the best world building I've seen in a very long time and no who's being honest can say otherwise! Animation: From a technical standpoint Zootopia is top notch! The animation is spectacular. All of the animals look amazing. In close-up, each creature looks truly alive. Each animal hair looks like it was individually animated to react to its environment. To give you an idea a single giraffe has more individual hairs on it-nine million-than every single character in either Frozen, Big Hero 6, or Wreck-It Ralph! Another example is Elsa's hair in Frozen had about 400,000 strands. But Zootopia pushes that further. A mouse in Zootopia has 480,000 hairs, while a giraffe has about 9 million. That means crazy computing power was needed, to animate and render each individual frame-and some took up to 100 hours to do, once they were fully realized. Real looking fur also has a lot to do with ambient movement. When an animal is running, obviously air is moving in a very specific direction. But if the character is just standing there, there's movement too, it's just much more subtle. For Zootopia, software called xGen was given a whole new set of tools that built in an ambient, natural movement into the scenes. It worked on hair, as well as the environments, so that everything in the film that can move, is always moving. This is something that was impossible just a couple of years ago! So in fact Zootopia is pretty groundbreaking technology wise! Zootopia also has 64 different species of animals, that break down into about 800,000 different character models. And not a single one was a copy of the other. The amount of time and attention to detail in this film is just amazing! Take a look again when Judy comes into Zootopia and just look at all those characters! It's a city full of life and this is something that's pretty amazing! Zootopia has a message everyone needs to hear: Inside Zootopia real look at what happens when different people and cultures find themselves crammed together in the same space. It's not always peaceful, and it's not pretty. Bias, and outright prejudice, exist. Some is overt, much is born from fear, and some comes from the most well-meaning of places, from those who simply don't think their actions through. It has a strong anti-bulling message: Bellwether: Bellwether reveals that Lionheart bullies her with a derogatory name, and actually sees little to no value in her. To him, she is just an insignificant, under appreciated prey. Little does Lionheart know, Bellwether is also incredibly underestimated. The sheep is later revealed to be the antagonist behind attempting to plunge the city into chaos. She does so under the belief that she can avenge the victimized prey and eliminate predators entirely. She hoped to use fear to turn others to destroy her bullies, ultimately grouping predators into the same, demonized category.  Bellwether allowed bullying to break her. She decided that the best form of payback was vengeance. She took the law into her own malicious hands, and it ultimately led to her downfall. She became the bully she sought to punish, and it brought her to ruin. Nick: The audience first sees him as a conman, scheming to illegally profit from the inhabitants of Zootopia. As we later learn, Nick has a very pessimistic approach on life. He has a very pessimistic outlook on life, and it stems from the trauma he endured as a child. In his youth, Nick was going to be the first predator boy scout. However, his dreams are shattered when the rest of the troop hazes him. They shove and hit him in the darkness before fastening a muzzle to his face. All of these traumatic actions are inflicted while one of the prey verbally abuses him, saying that he will never be more than an untrustworthy predator. The incident ends with Nick ripping off the harness and crying. While Nick does allow this incident to corrupt him, he does not incite violence as Bellwether did. Instead, he turns on himself. He believes every negative opinion about himself and decides to live under the label he was given. If the world would always see him as nothing more than a untrustworthy fox, there was no reason to even try and be anything else. He is cynical and degrading towards Judy, who has just moved in. In a sense, he sees himself in her. He sees that eager young face that believed in possibility, and is under the illusion that is he cannot succeed, no one else can. It would later take Judy's persistence to help him find the confidence within himself. Nick exemplifies those who choose to let others set their standards. Judy: Judy is someone who will never say die. She faces the most trials in the entire story. If anyone had a right to quit under pressure, it would be her. From her youth, Judy ignites a dream to become the first rabbit police officer in the history of the world. At the beginning of the story, we see her parents persuading her to settle down and give up such dreams. Her father does not enforce resilience at all, and stresses to stop trying and stay in comfort zones. While this is not necessarily bullying, it is a moment that defines Judy. Sometimes parental advice is not in the best interests of the child. While some may be like Judy, and choose to ignore such words, others may believe them. Many people have their dreams crushed because they believe every limit and enforcement that parents label him or her with.  Moments later, Judy stands up for weaker children getting bullied by Gideon Grey, a hulking fox. He shoves her to the ground, and she ends up hitting him back. As much as Judy stands up for herself, Gideon ends up slashing her across the face, and traumatizing her by saying that she will never be more than a stupid bunny. This incident resembles Nick's boy scout hazing. Unlike Nick, Judy refuses to let anyone define who she is except herself. She remains true to her passions and refuses to believe anyone else. She understands that someone's opinion does not have to become a reality. This understanding allows Judy to overcome the odds and make history as the first officer. Her trials continue in the workplace, where Police Chief Bogo immediately discriminates her. He disregards her academic achievements and assigns her to parking duty. He openly admits to not caring what Judy has done or where she comes from. Rather than hope to exact revenge on the chief or believe his label, Judy strives to disprove him. He says she can mark one hundred tickets, so she does two hundred. She embodies the belief in performing your best regardless of your position in life. Prior to her breakthrough moment, Judy is nearly discouraged by her own parents and Nick. Still, she is able to stay true to herself, and ultimately save Zootopia. In the process, her actions are able to inspire Nick to overcome his fears become a police officer. Judy does not let bullying define her. She acknowledges it, and moves forward to prove to herself what she is capable of. Why Zootopia matters: Zootopia deserves all of the credit it gets. I believe it is a breakthrough film with the potential to help children and adults alike better understand the world. And it is my hope that those who watch this film find the courage to move on from past pains and insecurities. I hope they make the world a better place. The time of competition and envy is over, such as this ongoing argument that Kubo is the better film! As Judy puts it at the end of the film, change starts with us. Help people and believe in all that you are. You are not limited by what others tell you. You are the valiant result of endurance and progression. You are still here. You are still valuable. Make this world a better place, and try everything to do so. Whether it's helping one person or a thousand. Whether it's proving you can achieve the impossible, or you fought to get up this morning. You matter. Others see it, you should too.",1428,en,zootopia feature wonderfully imaginative joyfully expressive animation also contains consistently smart humor instantly lovable interesting character remarkable commentary race culture far beyond simple representation praising diversity best world building seen long time honest say otherwise animation technical standpoint zootopia top notch animation spectacular animal look amazing close creature look truly alive animal hair look like individually animated react environment give idea single giraffe individual hair nine million every single character either frozen big hero wreck ralph another example elsa hair frozen strand zootopia push mouse zootopia hair giraffe million mean crazy computing power needed animate render individual frame took hour fully realized real looking fur also lot ambient movement animal running obviously air moving specific direction character standing movement much subtle zootopia software called xgen given whole new set tool built ambient natural movement scene worked hair well environment everything film move always moving something impossible couple year ago fact zootopia pretty groundbreaking technology wise zootopia also different specie animal break different character model single one copy amount time attention detail film amazing take look judy come zootopia look character city full life something pretty amazing zootopia message everyone need hear inside zootopia real look happens different people culture find crammed together space always peaceful pretty bias outright prejudice exist overt much born fear come well meaning place simply think action strong anti bulling message bellwether bellwether reveals lionheart bully derogatory name actually see little value insignificant appreciated prey little lionheart know bellwether also incredibly underestimated sheep later revealed antagonist behind attempting plunge city chaos belief avenge victimized prey eliminate predator entirely hoped use fear turn others destroy bully ultimately grouping predator demonized category bellwether allowed bullying break decided best form payback vengeance took law malicious hand ultimately led downfall became bully sought punish brought ruin nick audience first see conman scheming illegally profit inhabitant zootopia later learn nick pessimistic approach life pessimistic outlook life stem trauma endured child youth nick going first predator boy scout however dream shattered rest troop haze shove hit darkness fastening muzzle face traumatic action inflicted one prey verbally abuse saying never untrustworthy predator incident end nick ripping harness cry nick allow incident corrupt incite violence bellwether instead turn belief every negative opinion decides live label given world would always see nothing untrustworthy fox reason even try anything else cynical degrading towards judy moved sense see see eager young face believed possibility illusion cannot succeed one else would later take judy persistence help find confidence within nick exemplifies choose let others set standard judy judy someone never say die face trial entire story anyone right quit pressure would youth judy ignites dream become first rabbit police officer history world beginning story see parent persuading settle give dream father enforce resilience stress stop trying stay comfort zone necessarily bullying moment defines judy sometimes parental advice best interest child may like judy choose ignore word others may believe many people dream crushed believe every limit enforcement parent label moment later judy stand weaker child getting bullied gideon grey hulking fox shove ground end hitting back much judy stand gideon end slashing across face traumatizing saying never stupid bunny incident resembles nick boy scout hazing unlike nick judy refuse let anyone define except remains true passion refuse believe anyone else understands someone opinion become reality understanding allows judy overcome odds make history first officer trial continue workplace police chief bogo immediately discriminates disregard academic achievement assigns parking duty openly admits caring judy done come rather hope exact revenge chief believe label judy strives disprove say mark one hundred ticket two hundred embodies belief performing best regardless position life prior breakthrough moment judy nearly discouraged parent nick still able stay true ultimately save zootopia process action able inspire nick overcome fear become police officer judy let bullying define acknowledges move forward prove capable zootopia matter zootopia deserves credit get believe breakthrough film potential help child adult alike better understand world hope watch film find courage move past pain insecurity hope make world better place time competition envy ongoing argument kubo better film judy put end film change start u help people believe limited others tell valiant result endurance progression still still valuable make world better place try everything whether helping one person thousand whether proving achieve impossible fought get morning matter others see,2016-09,714,3.481050769234897
5.0,2016-09-06,"Clearly written, intelligent, and a message that's clear and easy to understand. Zootopia is a great film!",17,en,clearly written intelligent message clear easy understand zootopia great film,2016-09,10,4.58662501217089
2.5,2016-09-06,"I mean, I get it. The movie is trying to relay an important message onto youngsters about equality and it's all very good and well. But there are far too many times the movie gets confused with the notion of 'patronising' for it to be credible. Take the ice cream hustle scene which seems to reflect certain attitudes towards race, and then flips it completely by proving to us that fox's are indeed sly by nature. It can't decide how far it is committed to the political message, and that's a really big distraction, not to mention lazy! This totally undermines what could be a decent narrative, but one that is ultimately convoluted by the shoehorning of its message. Humour wise, the film works on kids humour (as expected) so don't expect belly laughs, aside from the sloth character around a third of the way through. The CGI is great, obviously, it's a Disney movie and the voice acting goes without any major bumps. The universe is beautiful to look at, but so vast and unexplored that it makes you wonder why they bring it up in the first place. In fact, a lot of the movie has a lot of characters speaking about a lot of stuff that delivers very little pay off. And that's Zootopia's resounding problem: the directors ambition to make it more than a Disney film for kids, but also having to, y'know, make a Disney film for kids. Watch Sausage Party for better social commentary instead this year.",253,en,mean get movie trying relay important message onto youngster equality good well far many time movie get confused notion patronising credible take ice cream hustle scene seems reflect certain attitude towards race flip completely proving u fox indeed sly nature decide far committed political message really big distraction mention lazy totally undermines could decent narrative one ultimately convoluted shoehorning message humour wise film work kid humour expected expect belly laugh aside sloth character around third way cgi great obviously disney movie voice acting go without major bump universe beautiful look vast unexplored make wonder bring first place fact lot movie lot character speaking lot stuff delivers little pay zootopia resounding problem director ambition make disney film kid also know make disney film kid watch sausage party better social commentary instead year,2016-09,131,3.3362956319002848
5.0,2016-09-05,"Great Movie, my fav movie now",6,en,great movie fav movie,2016-09,4,3.837233797164912
4.0,2016-09-05,"Cute, with animals...",3,en,cute animal,2016-09,2,4.762977622644583
